OlpyplEJ_c_hFxyand_Wxw,"['Szechuan', 'Asian Fusion', 'Chinese', 'Restaurants']"
DCr2GW5hIshIooQ91diaSg,"['Thai', 'Restaurants']"
WN2zGt0Oueimih0Raow1lw,"['Asian Fusion', 'Restaurants']"
51Tvv-QOiFeEcELzDuO1fQ,"['Chinese', 'Restaurants']"
OFSnt_GrqwfnONJ6dwHdEA,"['Mexican', 'Restaurants']"
ROQQk4mCm4_tebvTEGjhEQ,"['American (New)', 'Restaurants']"
wJr6kSA5dchdgOdwH6dZ2w,"['Burgers', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
lGhZu6p1nu_2EkU56kDdIg,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']"
e2kMmgqvTiemkP2ODlR0GQ,"['Pizza', 'Restaurants']"
WCCRd8g_c6Hf93GAW4OjPQ,"['Mexican', 'Restaurants']"
N7jUy3OkbwmAMZ4EkQhvTg,"['Pizza', 'Restaurants']"
T82cKFVduIINWbHrz2_YRg,"['Food', 'Donuts', 'Breakfast & Brunch', 'Juice Bars & Smoothies', 'Restaurants']"
6N0Y2dkZ82zvQxzH00WzSQ,"['Greek', 'Mediterranean', 'Restaurants']"
b2HMDpxIPPAmK1h_vSsQ1g,"['Burgers', 'Restaurants']"
T8-P1-wD99kle299ixDItw,"['Food', 'Juice Bars & Smoothies', 'Gluten-Free', 'Restaurants']"
SkHb1w-oNPW1hHlzgLb9ew,"['Burgers', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
QvRK2dyv4EDxuJ-LuodE2Q,"['Bars', 'Food', 'Breweries', 'Nightlife', 'American (New)', 'Restaurants']"
RqbSeoeqXTwts5pfhw7nJg,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']"
LzzlwFvAxv70zTWBCNs0aQ,"['Food', 'Coffee & Tea', 'Cafes', 'Breakfast & Brunch', 'Restaurants']"
BQjGE1Z3nk253XzIZqt8Gg,"['Food', 'Desserts', 'Coffee & Tea', 'Cafes', 'Restaurants']"
hlekz2L2HV8cVSEkgMvuEA,"['American (New)', 'Restaurants']"
yF7xdmP2I4q62UJ1E9ZhbA,"['Italian', 'French', 'Restaurants']"
UYrzcJMNfczRG4J16j8yzw,"['Mexican', 'Restaurants']"
1A_4WE4hdpdU3pG6PWUOVw,"['Italian', 'Pizza', 'Salad', 'Restaurants']"
rgfGTkoh6zfoyEBRUJIbeQ,"['Mexican', 'Restaurants']"
VLON3ZLAZm5fSE50_IC_Yw,"['Breakfast & Brunch', 'Restaurants']"
EDwojVe8lD4dL7avz_V7vA,"['Fast Food', 'Mexican', 'Restaurants']"
eZMveJQZ4gTgvewOlcUaVg,"['Cafes', 'Restaurants']"
ri9pRoA3U09LnJCVxyf9KA,"['Pizza', 'Restaurants']"
IUpFDCNfawl6UBxyaEikDg,"['Burgers', 'Restaurants']"
T0H1Oqy-fw7WautqgH7hnw,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']"
0lN71KKnrMMuRDIssDVGww,"['Bakeries', 'Food', 'American (Traditional)', 'Desserts', 'Restaurants']"
AL259yRTSk5jQp6C4tjSiA,"['Mexican', 'Restaurants']"
SfrBXbRdNB_gqPkIgJyKCg,"['Food', 'Coffee & Tea', 'American (New)', 'Sandwiches', 'Restaurants']"
n7sXYcQRoU9zs5DAekFmNw,"['Sandwiches', 'Restaurants']"
yzUjuBvj9hDWLN0ZIUYobQ,"['American (New)', 'Restaurants']"
XdDSKZ_1I2qP8QHrrwmz5Q,"['Restaurants', 'Italian']"
JFbv06eHnkyTFUw8zJB7zQ,"['Vegetarian', 'Indian', 'Restaurants']"
he_b4txorHTrKjH5DnnmdQ,"['Mexican', 'Restaurants']"
V1nEpIRmEa1768oj_tuxeQ,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
3usbtRYEnsE7jxEDJRjs7A,"['Food', 'Grocery', 'Convenience Stores', 'Delis', 'Restaurants']"
ULvDCr7r9sMU1iSwgTHXsA,"['Pakistani', 'Indian', 'Buffets', 'Restaurants']"
CB6WrK7wvzm4j0MZSOl9-g,"['Burgers', 'Barbeque', 'Restaurants']"
biWA-nwoxyYcHMvARR-fQQ,"['Delis', 'Sandwiches', 'Restaurants']"
YxGhrps21fWDbTLPhW6baw,"['Pizza', 'Restaurants']"
R1IrhFM-ApXIUpCRa_eniw,"['Cafes', 'Restaurants']"
MiwZO5dziRgAjwc6URtStA,"['Arts & Entertainment', 'Shopping', 'Food Court', 'Arcades', 'Flea Markets', 'Restaurants']"
LmGNs_JUEzpaJ_I_2O90vA,"['German', 'Greek', 'Mediterranean', 'Restaurants']"
b6R-vvN8keWs99vbCVrKsw,"['Fondue', 'Japanese', 'Restaurants']"
UigtwOB_B0Wba3yH4IK1AA,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
qn_JH7PPnJzwWkiAhadnsA,"['American (Traditional)', 'Steakhouses', 'Restaurants']"
OcTG-KzDleuRub-pb6JS3Q,"['Italian', 'Pizza', 'Restaurants']"
MLAnvEcvDfOWELHUN_0xEw,"['Food', 'Breweries', 'American (New)', 'Restaurants']"
6qXQQOWdUZiJmWVqkWB-3w,"['Seafood', 'Restaurants', 'Pizza', 'Italian']"
ZdDgpzsj655q2XBUJ9inEQ,"['Persian/Iranian', 'Restaurants']"
lHkPDpg1V5OvvhL0GR-MdA,"['Asian Fusion', 'Restaurants']"
lwV_qMCHcjRa10-MJK1Eqg,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']"
btay-zbv6GGEp6c3Wg2MSw,"['Greek', 'Mediterranean', 'Middle Eastern', 'Restaurants']"
g2tqRwPWHCWtr_SEEAECoQ,"['Food', 'Specialty Food', 'Breakfast & Brunch', 'French', 'Restaurants']"
TqSggZNRblsy9Gtahfweqg,"['Bars', 'Sports Bars', 'Nightlife', 'American (New)', 'Chicken Wings', 'Restaurants']"
go8TvZ4NsR0b8aTynjzP3Q,"['Chicken Wings', 'Restaurants']"
NWN9J0ehlwqVFXiBl4j5EQ,"['Steakhouses', 'Restaurants']"
dBwSs6INAgTipopffoCwzw,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
waJ2o0riNU8HboKrwV6vEQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
yp7pQcbglwBn8tfUVI7QUA,"['Gastropubs', 'American (Traditional)', 'Restaurants']"
XMYZk-YPCIUvOXffzVw_1g,"['Mexican', 'Restaurants']"
DYm0Z-n67LYqzBgkA7ZQlw,"['Pubs', 'Bars', 'Restaurants', 'Nightlife', 'Gastropubs']"
jDdZdMcJ4f55gp0wc2inxA,"['Italian', 'Pizza', 'Restaurants']"
eGA9Apige-EZANvo2mIIBQ,"['Fast Food', 'Pizza', 'Restaurants']"
VJCJS1wS2scMLTpRcMgftg,"['American (Traditional)', 'Chicken Wings', 'Salad', 'Restaurants']"
HSSjkJ3wKQ0AqTzVHDpHWQ,"['Sandwiches', 'Restaurants']"
8rFN-fn4RPr3kDo3kTxr0A,"['Chinese', 'Restaurants']"
znKRJ6CrJXlpsq1huRU-kA,"['Pizza', 'Restaurants']"
jG5rs1PJgHo1ZluqrDS_LQ,"['Sandwiches', 'Restaurants']"
VXuvmtDipL_WRwc0NTM3iQ,"['Japanese', 'Restaurants']"
wJ-JsU531VcSKta0oFh15Q,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
sygb2W4NRadVXiWhW8bnFQ,"['Mexican', 'Restaurants']"
J7DYRCtU9Tdtja5c7k1sjQ,"['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']"
T_nUr6KgnzrRwCssIGEd8g,"['American (New)', 'Restaurants']"
JaB9v7_EwTB8v-v7YDxqrw,"['Mexican', 'Restaurants']"
lK35BgpjOMXwchPzqYWomg,"['Burgers', 'Sandwiches', 'Restaurants']"
CLKQTILUAauaLysEiWMtfQ,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
ZGbmoOglp4OaQ_YWuNJZJA,"['Fast Food', 'Sandwiches', 'Restaurants']"
V2r0eOX5_cO0BrpBN_FVaQ,"['Bars', 'Brasseries', 'Pubs', 'Nightlife', 'Karaoke', 'Restaurants']"
lPtTXn7_VOwqypZs07j2nA,"['Pizza', 'Sandwiches', 'Restaurants']"
FHywRwdeksNsE8mGZU4PNg,"['Thai', 'Restaurants']"
bcnOwnQl1X5F4FXcGvAvJA,"['Pizza', 'Restaurants']"
iuQi8l6qW_EKj-ZoqYeIKg,"['American (Traditional)', 'Restaurants']"
agqvIkYMFmbwG_XVKkfo8A,"['Brasseries', 'Restaurants']"
-9BeUZZ1Jph1pD5qpax21g,"['Bars', 'Karaoke', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants']"
_YwaJy2wtry7kds0VwvJ4Q,"['Fast Food', 'Fish & Chips', 'Restaurants']"
yf7aCFnfw5IVnlSP50IwmQ,"['Restaurants', 'Italian']"
o6EK8ULSL5j7mXg5XnmVtg,"['American (Traditional)', 'Buffets', 'Chicken Wings', 'Restaurants']"
yJ6E8ICe7jOE7bC8F17rLA,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
vt-Oa0dmsDU2IYeX-Zg6fw,"['Gastropubs', 'Restaurants']"
V3lUjPwjbrpXTP_7w6BtIw,"['Chicken Wings', 'Restaurants', 'Pizza', 'Italian']"
O8OU3j2fsKbDG26UFVmvig,"['Mexican', 'Restaurants']"
UYMYI1LU_6y4nZwc6Yb0bw,"['Burgers', 'Hot Dogs', 'American (New)', 'Restaurants']"
0Iu3lb-HD3IrsowtbVGzPw,"['Japanese', 'Restaurants']"
UNJQ1NtS47ihotfNXLkupA,"['Nightlife', 'Seafood', 'Steakhouses', 'Bars', 'Restaurants']"
HDB6GxGgRGdLOsyJmdkXSA,"['Burgers', 'Restaurants']"
gtdmqiFHAJwGriJSGKBbQQ,"['Japanese', 'Restaurants']"
yf6D0CPoeb1_ZUBYUEIEpg,"['Restaurants', 'Italian']"
CUsXA3zDKOpSMxyfaaOmTw,"['Pizza', 'Restaurants']"
6JhJEBo-1IqofPGrIk8UMw,"['Mexican', 'Restaurants']"
E2BMYajnI3USNpABFdBn6Q,"['Mexican', 'Restaurants']"
gQfIjE7ZCywQyXXvhZKiMw,"['Food', 'Bagels', 'Sandwiches', 'Salad', 'Restaurants']"
9T_NDeT-S9o9qhC7d5KPkA,"['Mexican', 'Restaurants']"
tc1kER4tWn3LI99Rk-NVZw,"['Restaurants', 'Italian']"
BteWJCZgwFss9beBtOc6cQ,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
Jfq6mF3DPKZS0AGmkM7NwA,"['Canadian (New)', 'Restaurants']"
R8RUEi5TLsGNxGSCeYby_g,"['Mediterranean', 'Restaurants']"
YG-HA2sUgpGqHNHvSsaQMg,"['Fast Food', 'Sandwiches', 'Restaurants']"
UOLGnHWhcIT585TgyP3GHA,"['Pizza', 'Restaurants']"
VuY2zLt3DXZyAC0fEvg6HQ,"['Bars', 'Scottish', 'Nightlife', 'Restaurants']"
PEHJjxdw11TGFma9Zhz3ng,"['Caterers', 'Restaurants', 'Event Planning & Services', 'Italian']"
aYEs_eXqnV8Ifj3Bp0bHwQ,"['Bars', 'Asian Fusion', 'Nightlife', 'Restaurants']"
nMJwdBbLDD1O9i4WIEGxHg,"['Restaurants', 'Canadian (New)', 'Italian']"
jBi0w1c-CkjR4K0kxz_PPQ,"['Modern European', 'Restaurants']"
-zAzFnDCwBxXG-lVA4aq6g,"['Restaurants', 'Italian']"
LYWsIy_g_pLA32Iaze-eeg,"['Bakeries', 'Food', 'Cafes', 'Restaurants']"
AjJ-k45N8ktuKhZmugHtzA,"['Fast Food', 'Chicken Wings', 'Restaurants']"
2J6pdzKizFye435wkEcMpg,"['Burgers', 'Fast Food', 'Sandwiches', 'Restaurants']"
7wAVAwwgzIJ9_uGSM4s_Fg,"['Pakistani', 'Indian', 'Restaurants']"
HVuATnPVpLjUUTjHuYkzTA,"['Chinese', 'Restaurants']"
YRLQLyBQEEd3zoljhXPMIw,"['Restaurants', 'Cafes', 'African']"
O9n4xeNjugFIYZtvj7wlbw,"['Fast Food', 'Restaurants']"
Cvfi5N4zR9G05Pbg-Ud-KQ,"['Bars', 'Restaurants', 'Nightlife', 'Diners']"
0SQmfh7ppX3HnYx9SxmReA,"['Fast Food', 'Chinese', 'Restaurants']"
8Paw2C-StKOx7C5nSYNX1A,"['Food', 'Donuts', 'Coffee & Tea', 'Cafes', 'Restaurants']"
xhTLRFwIeVo_GC7G-bNO3g,"['Diners', 'Restaurants']"
QqzIKSNjTGTH1pzbDu2s5Q,"['Modern European', 'Breakfast & Brunch', 'French', 'Restaurants']"
X3NvTA98paIkjT4-bcXpLA,"['Restaurants', 'Italian']"
dzrD-Z3INn6tpZhqmwoydA,"['Bakeries', 'Food', 'Cafes', 'Sandwiches', 'Restaurants']"
kYQkPISOL5XQDd_wEWxK0Q,"['Barbeque', 'Restaurants']"
8p1hx2a-GYQAhQzP5F7yDQ,"['American (Traditional)', 'Fast Food', 'Restaurants']"
0ylC0tsPUY3yaoXRaCDL3Q,"['Sandwiches', 'Restaurants']"
vR3eAwcgkh2EmVJegZO2dQ,"['Food', 'Ice Cream & Frozen Yogurt', 'American (Traditional)', 'Restaurants']"
NwpLyXhYhid7YND3n63MqQ,"['Latin American', 'Caribbean', 'Restaurants']"
5pDcg4TpMSyP7Is50LBFoA,"['Sandwiches', 'Chicken Wings', 'Restaurants']"
wtUaFgHGHnopdYh5m-a25Q,"['Burgers', 'Restaurants']"
le-4m9rKxHVPB2l8GWLYcw,"['Restaurants', 'Italian']"
-KZA7UoULw_pM3jBBUzb8A,"['Italian', 'Chicken Wings', 'Restaurants']"
2rE44bug0rA1GarQKD6g-w,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
CaYHpGAoLFIr2_UapoGZBA,"['Sushi Bars', 'Japanese', 'Restaurants']"
nEhNtKe3p5QeKOgyfQCNrQ,"['Japanese', 'Sushi Bars', 'Asian Fusion', 'Restaurants']"
piBJJg6KqIPHTvFxYZjbhw,"['Burgers', 'Fast Food', 'Restaurants']"
T5pXsUKSwXDd4ApID5QlbQ,"['Fast Food', 'Pizza', 'Restaurants']"
0Q4SxppwaTjQnGhdjy3Hsg,"['Burgers', 'Fast Food', 'Restaurants']"
fiXqY-62WJdVsEVOFQsN4g,"['Mexican', 'Restaurants']"
R_ekO9XwEL4ptDHcwOTvRQ,"['Food', 'Cafes', 'Restaurants']"
y00oZaBgHET4IY0VfOw4SA,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
qZUdxnM4S51W2NxmaiAQIQ,"['Burgers', 'Restaurants']"
XY_vRB1QTqo86sGALFLjAw,"['Buffets', 'Chinese', 'Restaurants']"
4kTmiAMs0OnXVLI5_OJfTg,"['Steakhouses', 'Restaurants']"
lmlhy33A_rkwTeE2rl9ltA,"['Bakeries', 'Food', 'Mexican', 'Restaurants']"
3QGVEzjqBy8__fCuxN_e1g,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']"
yp3y8GLBw70RKkuBZaScLg,"['Mediterranean', 'Restaurants']"
ygt9aCJ3X8m3M4H8vU7cSw,"['Southern', 'Restaurants']"
SBvw-IpLThBeiJF5qs9oMQ,"['Cafes', 'American (New)', 'Diners', 'Restaurants']"
aJXTOpOX9M81YkS4LnWXqQ,"['Chinese', 'Restaurants']"
7S35yiMeYd81q0FfrNXZAA,"['Vegan', 'Restaurants']"
WG9wsdK_z_6FFeYWRcpJEQ,"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']"
V5QdxePG-pGPXVPHSLLM9A,"['Food', 'Vegetarian', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']"
wRRTh1a4nlrw1pB7UFhIlg,"['Cafes', 'Restaurants']"
ZTo1mnGmJii21VTHmp5zig,"['Chinese', 'Restaurants']"
y0weNFCIJF9bTgBbFST86A,"['Breakfast & Brunch', 'Restaurants']"
dkgNL4LAIyKexAIRQy7Yew,"['Fast Food', 'Restaurants']"
Cz4zMZC78THt87ZRUSs2Vg,"['Pizza', 'Restaurants']"
o7wCVuIalf_WbMJ1oX6Dnw,"['Buffets', 'Restaurants']"
lnMEp-dn6GkAOfzrBF3zeQ,"['Pizza', 'Restaurants']"
uhPXsYt-6nAzYcUoo2InFg,"['Asian Fusion', 'Chinese', 'Restaurants']"
47mXtXwYrDkCY2qCFiydZg,"['Sushi Bars', 'Restaurants']"
KT_r7qwU8sSfcR31zETGkg,"['Burgers', 'Restaurants']"
kQIa72d-V_MuklkrDig3Mg,"['American (Traditional)', 'Restaurants']"
zr6Ic3XVUYSKzoJoXjAz-g,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
NUdJeXSGyc_-gK7uaaEyaw,"['Pizza', 'Restaurants']"
xmbcKrf_at21psoEW7wM0w,"['Chinese', 'Restaurants']"
6xL5fCfx9qxcXCwn7_oE0w,"['Pizza', 'Restaurants']"
0Ayzd0haow5Ek3CdfZg5bA,"['American (New)', 'Restaurants']"
Vxb8xRSm79m3WosnTNvVFQ,"['Thai', 'Restaurants']"
bFWGhsKUgc6PF9uSqJbkeA,"['Chicken Shop', 'Chicken Wings', 'Restaurants']"
0vZk2_dbdgShL8jk-wYUdg,"['Pizza', 'Restaurants']"
5ItCz2CsxGRmh7rjxAhvyw,"['Fish & Chips', 'Restaurants']"
L666bXMcoQU1CzqDdWoh0Q,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
MwRPgayDjQkC529pXFv0sQ,"['Restaurants', 'Pizza', 'Italian']"
cs9iu_1abcCXOuelaO-Gfg,"['Coffee & Tea', 'Food', 'Bars', 'Middle Eastern', 'Nightlife', 'Hookah Bars', 'Restaurants']"
kMxDh5UMeGXg30MvUN1-nA,"['Buffets', 'Chinese', 'Restaurants']"
dyMptoBVSVfXma7ODMbxcw,"['Pakistani', 'Halal', 'Restaurants']"
f65W5J40gjDuckL9hiANtA,"['Cheesesteaks', 'American (Traditional)', 'Restaurants']"
bfWpJH1kXf8jeD39IkDtUQ,"['Pizza', 'Mediterranean', 'Restaurants']"
elX-wEdhFR8Kg1Ngj4hdNQ,"['Burgers', 'Restaurants']"
avPNEqlXgyBvTXjb-ujQFA,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
Qk0MVacDLIwMF-8ljZV5iQ,"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']"
3StNFdnfDPYWYsMZyvGFpA,"['Creperies', 'French', 'Restaurants']"
v-d8Fvd77bOLCysXCb21Cw,"['Breakfast & Brunch', 'Diners', 'Restaurants']"
6sacMshKy0kYHEk_Zr1yBA,"['Steakhouses', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
rXj5yyswoE_bwB_G3zsIWA,"['Indian', 'Restaurants']"
L5RqnvOXfdbkkQyEPAOqsg,"['Korean', 'Japanese', 'Restaurants']"
djDpCqpdwqL8WPybCrw8yQ,"['Pizza', 'Restaurants']"
rYXu8NasDNnLZrmHymaQWg,"['Spanish', 'Restaurants']"
eQHVuMuTgFY9VuGu3WySyA,"['Burgers', 'Restaurants']"
rBfHzhlqYSOXQaSSXFhHcw,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']"
DttDhELFKdueDqFp45idHA,"['Sushi Bars', 'Japanese', 'Restaurants']"
zXg2O_QnpHQVD7e1azAu_w,"['Mexican', 'Restaurants']"
QC46KdWAYQqKcSe7bP6soQ,"['Pizza', 'Restaurants']"
ZD8xAsXsj8FRunJOP4fSrQ,"['Mexican', 'Restaurants']"
ROlYDMi1U3LaHStmuELRxQ,"['Steakhouses', 'Restaurants']"
tH-TyKlo4NpmL8p0wguhSw,"['Restaurants', 'Italian']"
V9zJR2JV_EBjR1B72mf3JA,"['Food', 'Pizza', 'American (New)', 'Breweries', 'Restaurants']"
TVMHMz7-N5nikNG6lVxAHA,"['Sandwiches', 'Vegan', 'Restaurants']"
UyJoe_ImREU21OTk8QVMvg,"['Cafes', 'Restaurants']"
4qWsQ5w7tenHTbR6s54GFw,"['Mexican', 'Restaurants']"
xIsxq3q88er1vfU0l6x2-w,"['Sandwiches', 'Restaurants']"
6QQ1qO4X9NBBsrq4tYb5dQ,"['Bars', 'American (New)', 'Nightlife', 'Lounges', 'Restaurants']"
xSaeulDx3iebtWmuRjcoyw,"['Food', 'Coffee & Tea', 'American (New)', 'Restaurants']"
ya4MfNx4msMlgyj9yOIVRw,"['Buffets', 'Mexican', 'Restaurants']"
m0qh4NO0fD16eVS2np6aNw,"['Steakhouses', 'Restaurants']"
YXgK96DkZT7QC5-CGHkGJQ,"['Middle Eastern', 'Restaurants']"
TVQAJGl5_xo2hsaWI7Ak5A,"['Fast Food', 'Sandwiches', 'Restaurants']"
8Nm_jcCYtMXYW0ODSHDiXA,"['Seafood', 'Steakhouses', 'Japanese', 'Restaurants']"
9-cRrGH5WmZKQ_O6LtfSbw,"['Bars', 'American (New)', 'Nightlife', 'Lounges', 'Restaurants']"
U_zxW-c_2NZajkUrQMcBkQ,"['French', 'Restaurants']"
Rs6kOdxCB6Bdox7VsFTKzQ,"['Bakeries', 'Food', 'Cafes', 'Restaurants']"
prVcY4xSK58PhmGm5iHu-A,"['Chicken Wings', 'Restaurants', 'Pizza', 'Italian']"
fF3WhLaEyvnpwZqrCOVqaQ,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
9D0muUbQVMrw3_eDg3tkFg,"['American (Traditional)', 'Restaurants']"
7-vGQpfj0RcOD-Cy7CXDiA,"['Greek', 'Mediterranean', 'Middle Eastern', 'Restaurants']"
UyEbMXjDTNGks_k12fGNdg,"['Hot Dogs', 'Restaurants']"
-SNpLwJNup8N96yq7sBJyw,"['Thai', 'Noodles', 'Restaurants']"
eK6KGMKqU_4nB9RdayZD7Q,"['Mexican', 'Restaurants']"
WN-cvQpxRoqkcAg50fJaPw,"['Chinese', 'Restaurants']"
O0xL1GpKv35u8p26y8Ok6w,"['Bars', 'Salad', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']"
keqILBs4H-gYTwxpJ07kNw,"['Indian', 'Restaurants']"
7489EuoDxHS432D2n4TCXQ,"['Thai', 'Indian', 'Restaurants']"
HRRD5U7TWHGOK_4lby461w,"['Indian', 'Restaurants']"
MY0_6BAzQCu4sqXqwNEFfg,"['Sandwiches', 'Bars', 'Pizza', 'Nightlife', 'Restaurants']"
dMlEYCET6FfV56ZIuytmiw,"['Fast Food', 'Pizza', 'Restaurants']"
nXKwzVKJCtIGd4HxXgjdnQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
F-AdB1lknzwNMurzMKiTzA,"['Vegetarian', 'Restaurants']"
aVBpTt9GB08rQkUHiBCwRA,"['American (Traditional)', 'Restaurants']"
v7TIL1qe9xdpnlUuF6pquQ,"['Mexican', 'Restaurants']"
won2dGaiBEH48fMyZKczUA,"['Breakfast & Brunch', 'Cafes', 'Restaurants']"
x3SMg756CcEgxkay3s3v3w,"['Mexican', 'Restaurants']"
1epH2hHsZ2HoSU8ugWWSOw,"['Mediterranean', 'Arabian', 'Middle Eastern', 'Restaurants']"
C_KNnklWpDle6mioOPwTJw,"['Pizza', 'Restaurants']"
bSrl0gA6QS4oBcfTlQEjRw,"['Bars', 'Wine Bars', 'Cocktail Bars', 'Nightlife', 'American (New)', 'Restaurants']"
ARaVjaEsdxv02zyTxL5shw,"['Bars', 'Tapas Bars', 'Nightlife', 'Lounges', 'Champagne Bars', 'Restaurants']"
hie20LBtxJNRU76iSL_LBw,"['Himalayan/Nepalese', 'Restaurants']"
hSMDtxfFtfBmrHx7d-3Eeg,"['Steakhouses', 'Restaurants']"
u8eDm6srUIpPuTS7Qt6xHw,"['Mexican', 'Restaurants']"
bnWEP4mB1npXjgVNa5-9Ug,"['Korean', 'Barbeque', 'Restaurants']"
7ycs9uhJINbSrvDLojLfNg,"['Fast Food', 'Mexican', 'Restaurants']"
zyvujnBGGpG3WWiDPkil9w,"['Italian', 'Pizza', 'Restaurants']"
QPGMu7wXOciTRQVwklPoLA,"['American (Traditional)', 'Sandwiches', 'Restaurants']"
WoG50bTUO35N8YIlqHesjA,"['Food', 'Street Vendors', 'Hot Dogs', 'Mexican', 'Restaurants']"
kfwn3V2EG-4yTG3FM39V7Q,"['Spanish', 'French', 'Restaurants']"
Z94doPdgyDOgjtYUVRBNjQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
PlvLBbxdE7det2fVE0JFQQ,['Restaurants']
dsSVK4WlCD5iNtL_weFprg,"['Food Stands', 'Restaurants']"
eM_YULbN1AQVZuSN-70zsg,"['Fast Food', 'Sandwiches', 'Restaurants']"
XbVqzUHS3c9FhG4lI13c3Q,"['Vietnamese', 'Chinese', 'Restaurants']"
dcoG-HYQEAgvFzcBtQb_yg,"['Afghan', 'Mediterranean', 'Middle Eastern', 'Restaurants']"
OKZ-Jx3X0zcu4FLAjIs6gw,"['Food', 'Breakfast & Brunch', 'Bagels', 'Restaurants']"
FAH-oZXAk32fitHQ4ipzMw,"['Chicken Wings', 'Restaurants']"
Uypstpws9BmDRT7mEMaXVQ,"['Seafood', 'Restaurants']"
0F4ZjPgecXQQxvYy0onC5Q,"['Peruvian', 'Restaurants']"
KIgzEq8CrCLQV7k6Op5NIQ,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
sWCH3c8XxBrF7aODVgQeQw,"['Fish & Chips', 'Barbeque', 'Restaurants']"
691w3FIZWH7cz3IYGor5Ag,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
4lAz7FtqhvuwJH7XJELgJQ,"['Mexican', 'Restaurants']"
mNZfF0fVYF_8O4K9j8Uubw,"['Fast Food', 'Sandwiches', 'Restaurants']"
wy_R4crNr1BH0CP87y9UHQ,"['Pakistani', 'Indian', 'Restaurants']"
d-Cy2Vijr8qJ88UtdHu1tQ,"['Nightlife', 'Gastropubs', 'Bars', 'Lounges', 'Restaurants']"
507GX11jtCsVYlzaur05_w,"['Chinese', 'Restaurants']"
S0VkwedfHhohKoeT9-lCBA,"['Sandwiches', 'Restaurants']"
r2pKiQ9LLaaVNNvBDfPd2w,"['Asian Fusion', 'Sushi Bars', 'Restaurants']"
KohOrjRCzFIt058aXlnd4w,"['Pizza', 'Restaurants']"
EgJfkuMZbjqR58bZyju5Qw,"['Pizza', 'Restaurants']"
LeNT6A_RdgCzzO8WkOSMiw,"['Fast Food', 'Sandwiches', 'Restaurants']"
FT-BS8oW7NAwzGLbpk4ocQ,"['Restaurants', 'Italian']"
npCh2M6oGiB6Hl3niOYoyA,"['Pizza', 'Bars', 'Restaurants', 'Sports Bars', 'Nightlife']"
egzyBV0dJh406LH7yQaXyA,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
tk3XWAkK3bDp3RT7gpoUfw,"['Greek', 'Restaurants']"
d-rZazFFYvnjRZUhLTEUZg,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
-f5EhKQb7jPtDl1eYDwV0w,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
WPSM_oTPceoSnwqQWfAsdg,"['Mexican', 'Restaurants']"
ZpPvsYjkuN5kLqozcw_nSg,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']"
cQZcWeIDKEF-7nWU3gJMUw,"['Cafes', 'Mexican', 'Restaurants']"
DLSagaBdoXSKn2NUAbdeIw,"['Bakeries', 'Food', 'Cafes', 'Restaurants']"
-vI0zsfDrJfTjD7OXoQJvQ,"['American (New)', 'Restaurants']"
